location_name,sex_name,age_name,year,official_population,reconstructed_population,absolute_difference,relative_difference_pct,key_match_status,reconstruction_available,comparison_status
China,Male,55-59 years,2007,34881330.302047774,34881330.30204806,-2.8312206268310547e-07,-8.116722046764491e-13,both,True,compared
China,Male,55-59 years,2008,37361151.46162396,37361151.46162404,-8.195638656616211e-08,-2.1936258214724667e-13,both,True,compared
China,Male,55-59 years,2009,38799919.64253727,38799919.642537616,-3.427267074584961e-07,-8.833180857487052e-13,both,True,compared
China,Male,55-59 years,2010,41322132.34392801,41322132.343928486,-4.76837158203125e-07,-1.1539509970936744e-12,both,True,compared
China,Male,55-59 years,2011,42836537.33311008,42836537.33311052,-4.3958425521850586e-07,-1.0261899830982219e-12,both,True,compared
China,Male,55-59 years,2012,43397286.48649186,43397286.48649255,-6.92903995513916e-07,-1.596652813142117e-12,both,True,compared
China,Male,55-59 years,2013,42547638.737254284,42547638.737254545,-2.60770320892334e-07,-6.128902299436093e-13,both,True,compared
China,Male,55-59 years,2014,40829480.92666938,40829480.926669896,-5.140900611877441e-07,-1.2591148589693335e-12,both,True,compared
China,Male,55-59 years,2015,39130134.34423864,39130134.34423884,-2.0116567611694336e-07,-5.140940083344288e-13,both,True,compared
China,Male,55-59 years,2016,38457747.21159356,38457747.2115939,-3.427267074584961e-07,-8.911772849637353e-13,both,True,compared
China,Male,55-59 years,2017,39483257.828477606,39483257.82847793,-3.203749656677246e-07,-8.114197847084738e-13,both,True,compared
China,Male,55-59 years,2018,42539855.68233773,42539855.682338305,-5.736947059631348e-07,-1.3486052003729037e-12,both,True,compared
China,Male,55-59 years,2019,46739519.7316141,46739519.73161473,-6.332993507385254e-07,-1.3549547671328951e-12,both,True,compared
China,Male,55-59 years,2020,51131995.4594526,51131995.45945266,-5.960464477539063e-08,-1.1657015189766414e-13,both,True,compared
China,Male,55-59 years,2021,54838655.90673254,54838655.90673342,-8.866190910339355e-07,-1.6167775748221529e-12,both,True,compared
China,Male,55-59 years,2022,57519976.2494992,57519976.24949961,-4.0978193283081055e-07,-7.124167281525578e-13,both,True,compared
China,Male,55-59 years,2023,58889923.94569967,58889923.945699796,-1.2665987014770508e-07,-2.1507901804134388e-13,both,True,compared
China,Male,60-64 years,1990,18266060.67802397,18266060.6780242,-2.2724270820617676e-07,-1.2440706959852274e-12,both,True,compared
China,Male,60-64 years,1991,18814642.858832054,18814642.8588323,-2.4586915969848633e-07,-1.3067968472389542e-12,both,True,compared
China,Male,60-64 years,1992,19312564.33095112,19312564.33095117,-4.842877388000488e-08,-2.507630423909626e-13,both,True,compared
China,Male,60-64 years,1993,19759559.15986129,19759559.15986146,-1.7136335372924805e-07,-8.672427979939356e-13,both,True,compared
China,Male,60-64 years,1994,20278578.77288184,20278578.772881918,-7.82310962677002e-08,-3.857819482513102e-13,both,True,compared
China,Male,60-64 years,1995,20708350.831191447,20708350.831191614,-1.6763806343078613e-07,-8.095191393912711e-13,both,True,compared
China,Male,60-64 years,1996,21155569.57025915,21155569.57025922,-7.078051567077637e-08,-3.345715436103445e-13,both,True,compared
China,Male,60-64 years,1997,21541306.34179224,21541306.341792453,-2.123415470123291e-07,-9.85741271411965e-13,both,True,compared
China,Male,60-64 years,1998,21749299.506622285,21749299.506622452,-1.6763806343078613e-07,-7.707745409443796e-13,both,True,compared
China,Male,60-64 years,1999,21807136.732547395,21807136.732547402,-7.450580596923828e-09,-3.416579025619513e-14,both,True,compared
China,Male,60-64 years,2000,21820330.911798745,21820330.91179888,-1.341104507446289e-07,-6.146123598524913e-13,both,True,compared
China,Male,60-64 years,2001,21796878.31487546,21796878.314875826,-3.650784492492676e-07,-1.674911627139363e-12,both,True,compared
China,Male,60-64 years,2002,21847039.879831742,21847039.87983192,-1.7881393432617188e-07,-8.184812922470347e-13,both,True,compared
China,Male,60-64 years,2003,22137065.679141905,22137065.67914228,-3.762543201446533e-07,-1.6996576041203578e-12,both,True,compared
China,Male,60-64 years,2004,22390310.23161058,22390310.231610864,-2.8312206268310547e-07,-1.2644847693239842e-12,both,True,compared
China,Male,60-64 years,2005,22848654.007037945,22848654.00703833,-3.8370490074157715e-07,-1.679332623371979e-12,both,True,compared
China,Male,60-64 years,2006,23779042.166331027,23779042.166331325,-2.980232238769531e-07,-1.2533020539360793e-12,both,True,compared
China,Male,60-64 years,2007,25020907.66048352,25020907.660483815,-2.942979335784912e-07,-1.176208063959595e-12,both,True,compared
China,Male,60-64 years,2008,25988574.26429269,25988574.26429284,-1.4901161193847656e-07,-5.733735541745852e-13,both,True,compared
China,Male,60-64 years,2009,28545447.40573929,28545447.40573948,-1.8998980522155762e-07,-6.655695478199394e-13,both,True,compared
China,Male,60-64 years,2010,30008106.877348907,30008106.877349358,-4.507601261138916e-07,-1.5021278348423238e-12,both,True,compared
China,Male,60-64 years,2011,31734698.30897916,31734698.308979686,-5.252659320831299e-07,-1.6551785902262972e-12,both,True,compared
China,Male,60-64 years,2012,33383503.27022863,33383503.27022899,-3.5762786865234375e-07,-1.0712712376453189e-12,both,True,compared
China,Male,60-64 years,2013,35754729.111897044,35754729.11189723,-1.862645149230957e-07,-5.209507093178283e-13,both,True,compared
China,Male,60-64 years,2014,37139908.13165384,37139908.13165407,-2.3096799850463867e-07,-6.218862946184506e-13,both,True,compared
China,Male,60-64 years,2015,39523937.59906516,39523937.599065326,-1.6391277313232422e-07,-4.147177206761939e-13,both,True,compared
China,Male,60-64 years,2016,40915548.39041827,40915548.39041857,-2.980232238769531e-07,-7.283862384861622e-13,both,True,compared
China,Male,60-64 years,2017,41371121.11987882,41371121.11987954,-7.152557373046875e-07,-1.7288768540551035e-12,both,True,compared
China,Male,60-64 years,2018,40493149.64473756,40493149.64473798,-4.246830940246582e-07,-1.0487776272050241e-12,both,True,compared
China,Male,60-64 years,2019,38828570.39026842,38828570.390268765,-3.427267074584961e-07,-8.826663047692156e-13,both,True,compared
China,Male,60-64 years,2020,37225842.231805176,37225842.23180553,-3.5762786865234375e-07,-9.606978572181023e-13,both,True,compared
China,Male,60-64 years,2021,36621902.259231925,36621902.25923197,-4.470348358154297e-08,-1.2206761752872565e-13,both,True,compared
China,Male,60-64 years,2022,37618505.6116377,37618505.61163788,-1.862645149230957e-07,-4.951406545651637e-13,both,True,compared
China,Male,60-64 years,2023,40529237.205997206,40529237.205997735,-5.289912223815918e-07,-1.305208927799203e-12,both,True,compared
China,Male,65-69 years,1990,13474959.733641988,13474959.733642215,-2.2724270820617676e-07,-1.686407326612159e-12,both,True,compared
China,Male,65-69 years,1991,13874865.75525071,13874865.755250832,-1.2293457984924316e-07,-8.86023562445789e-13,both,True,compared
China,Male,65-69 years,1992,14268332.46014767,14268332.460147686,-1.6763806343078613e-08,-1.1748959725953229e-13,both,True,compared
China,Male,65-69 years,1993,14714158.167485656,14714158.167485923,-2.6635825634002686e-07,-1.8102174334961763e-12,both,True,compared
China,Male,65-69 years,1994,15170903.175962228,15170903.175962312,-8.381903171539307e-08,-5.524986267673333e-13,both,True,compared
China,Male,65-69 years,1995,15648011.114396464,15648011.11439657,-1.0617077350616455e-07,-6.784937250490923e-13,both,True,compared
China,Male,65-69 years,1996,16098174.687841456,16098174.687841592,-1.3597309589385986e-07,-8.446491514131531e-13,both,True,compared
China,Male,65-69 years,1997,16514280.215371396,16514280.215371713,-3.166496753692627e-07,-1.9174294685548994e-12,both,True,compared
China,Male,65-69 years,1998,16898248.494942173,16898248.494942423,-2.4959444999694824e-07,-1.4770433164813179e-12,both,True,compared
China,Male,65-69 years,1999,17361102.320724707,17361102.320724763,-5.587935447692871e-08,-3.2186524475593397e-13,both,True,compared
China,Male,65-69 years,2000,17770110.77899265,17770110.77899286,-2.123415470123291e-07,-1.1949365406509092e-12,both,True,compared
China,Male,65-69 years,2001,18226513.712800004,18226513.71280021,-2.0489096641540527e-07,-1.1241369010219202e-12,both,True,compared
China,Male,65-69 years,2002,18654128.603168234,18654128.603168286,-5.21540641784668e-08,-2.79584564296447e-13,both,True,compared
China,Male,65-69 years,2003,18943448.855129667,18943448.855129868,-2.0116567611694336e-07,-1.0619274117155812e-12,both,True,compared
China,Male,65-69 years,2004,19119652.81720712,19119652.81720745,-3.2782554626464844e-07,-1.7145998904834463e-12,both,True,compared
China,Male,65-69 years,2005,19269779.7145722,19269779.714572262,-6.332993507385254e-08,-3.2864898308080377e-13,both,True,compared
China,Male,65-69 years,2006,19399705.098488458,19399705.09848877,-3.129243850708008e-07,-1.6130368141275638e-12,both,True,compared
China,Male,65-69 years,2007,19593174.1044926,19593174.10449275,-1.4901161193847656e-07,-7.605281877442668e-13,both,True,compared
China,Male,65-69 years,2008,19988032.771899905,19988032.771900058,-1.5273690223693848e-07,-7.641417441123222e-13,both,True,compared
China,Male,65-69 years,2009,20330592.692753464,20330592.692753583,-1.1920928955078125e-07,-5.863542266196284e-13,both,True,compared
China,Male,65-69 years,2010,20842027.17881365,20842027.178813793,-1.4156103134155273e-07,-6.792095131967414e-13,both,True,compared
China,Male,65-69 years,2011,21766596.93098301,21766596.9309833,-2.905726432800293e-07,-1.3349475078781027e-12,both,True,compared
China,Male,65-69 years,2012,22959160.57350173,22959160.57350176,-2.9802322387695312e-08,-1.2980580144594488e-13,both,True,compared
China,Male,65-69 years,2013,23876431.75205789,23876431.75205824,-3.501772880554199e-07,-1.4666232027121825e-12,both,True,compared
China,Male,65-69 years,2014,26259532.519643,26259532.519643217,-2.1606683731079102e-07,-8.228129619183657e-13,both,True,compared
China,Male,65-69 years,2015,27592730.78438451,27592730.784384627,-1.1548399925231934e-07,-4.1853051861642824e-13,both,True,compared
China,Male,65-69 years,2016,29173872.2052336,29173872.20523413,-5.289912223815918e-07,-1.8132362363837813e-12,both,True,compared
China,Male,65-69 years,2017,30683573.453153912,30683573.453153998,-8.568167686462402e-08,-2.7924282351088723e-13,both,True,compared
China,Male,65-69 years,2018,32880637.941507824,32880637.941508316,-4.917383193969727e-07,-1.4955254830266313e-12,both,True,compared
China,Male,65-69 years,2019,34256135.683620885,34256135.68362102,-1.341104507446289e-07,-3.914932261572984e-13,both,True,compared
China,Male,65-69 years,2020,36576834.490204245,36576834.49020463,-3.8743019104003906e-07,-1.0592228563239883e-12,both,True,compared
China,Male,65-69 years,2021,37987233.34013385,37987233.34013431,-4.544854164123535e-07,-1.1964162073687677e-12,both,True,compared
China,Male,65-69 years,2022,38482612.79962201,38482612.79962204,-2.9802322387695312e-08,-7.744360431781297e-14,both,True,compared
China,Male,65-69 years,2023,37699359.74912036,37699359.74912086,-4.991888999938965e-07,-1.3241309754751049e-12,both,True,compared
China,Male,70-74 years,1990,8749866.771139756,8749866.771139804,-4.842877388000488e-08,-5.534801288602542e-13,both,True,compared
China,Male,70-74 years,1991,9034513.007220097,9034513.007220289,-1.9185245037078857e-07,-2.1235505468581003e-12,both,True,compared
China,Male,70-74 years,1992,9343928.197176885,9343928.197177032,-1.471489667892456e-07,-1.5748084069578387e-12,both,True,compared
China,Male,70-74 years,1993,9669753.439596716,9669753.439596929,-2.123415470123291e-07,-2.1959354841749196e-12,both,True,compared
China,Male,70-74 years,1994,10079422.772930162,10079422.772930257,-9.499490261077881e-08,-9.424637179214489e-13,both,True,compared
China,Male,70-74 years,1995,10479994.728816904,10479994.72881692,-1.6763806343078613e-08,-1.5996006464567273e-13,both,True,compared
China,Male,70-74 years,1996,10845048.476415506,10845048.476415595,-8.940696716308594e-08,-8.244035732760194e-13,both,True,compared
China,Male,70-74 years,1997,11224274.822751625,11224274.822751734,-1.0989606380462646e-07,-9.790927747231114e-13,both,True,compared
China,Male,70-74 years,1998,11654654.846282404,11654654.8462825,-9.685754776000977e-08,-8.310632021067989e-13,both,True,compared
China,Male,70-74 years,1999,12098794.0030348,12098794.00303494,-1.3969838619232178e-07,-1.1546472000207669e-12,both,True,compared
China,Male,70-74 years,2000,12561238.857251965,12561238.85725202,-5.587935447692871e-08,-4.44855440708923e-13,both,True,compared
China,Male,70-74 years,2001,12996422.931572122,12996422.931572359,-2.3655593395233154e-07,-1.8201618645209505e-12,both,True,compared
China,Male,70-74 years,2002,13410123.290430944,13410123.290430946,-1.862645149230957e-09,-1.3889843582274027e-14,both,True,compared
China,Male,70-74 years,2003,13812334.184325956,13812334.184326148,-1.9185245037078857e-07,-1.3889936907876154e-12,both,True,compared
China,Male,70-74 years,2004,14301145.95837036,14301145.958370514,-1.5459954738616943e-07,-1.0810290856145231e-12,both,True,compared
China,Male,70-74 years,2005,14764368.354220092,14764368.35422016,-6.705522537231445e-08,-4.541692794676725e-13,both,True,compared
China,Male,70-74 years,2006,15268400.184265524,15268400.184265696,-1.7136335372924805e-07,-1.1223399417172885e-12,both,True,compared
China,Male,70-74 years,2007,15736470.741604462,15736470.74160476,-2.980232238769531e-07,-1.8938377528897388e-12,both,True,compared
China,Male,70-74 years,2008,16066686.266348826,16066686.26634913,-3.03611159324646e-07,-1.8896937071619437e-12,both,True,compared
China,Male,70-74 years,2009,16292862.484704776,16292862.484705018,-2.421438694000244e-07,-1.4861959930450614e-12,both,True,compared
China,Male,70-74 years,2010,16493105.150811411,16493105.150811598,-1.862645149230957e-07,-1.1293477681728844e-12,both,True,compared
China,Male,70-74 years,2011,16681235.9462446,16681235.946244914,-3.1478703022003174e-07,-1.8870725840365498e-12,both,True,compared
China,Male,70-74 years,2012,16930877.1848945,16930877.184894733,-2.3469328880310059e-07,-1.3861850525529227e-12,both,True,compared
China,Male,70-74 years,2013,17357404.091823433,17357404.09182355,-1.1920928955078125e-07,-6.86792154634098e-13,both,True,compared
China,Male,70-74 years,2014,17730025.145289738,17730025.145289816,-7.82310962677002e-08,-4.4123511177582014e-13,both,True,compared
China,Male,70-74 years,2015,18233528.7072775,18233528.707277756,-2.5704503059387207e-07,-1.4097382614220932e-12,both,True,compared
China,Male,70-74 years,2016,19076906.18619342,19076906.18619378,-3.5762786865234375e-07,-1.8746638745394194e-12,both,True,compared
China,Male,70-74 years,2017,20133001.93285176,20133001.932851948,-1.862645149230957e-07,-9.251701040129591e-13,both,True,compared
China,Male,70-74 years,2018,20945695.763818707,20945695.763818778,-7.078051567077637e-08,-3.3792391749068373e-13,both,True,compared
China,Male,70-74 years,2019,23100850.74420461,23100850.744204998,-3.8743019104003906e-07,-1.6771252077685277e-12,both,True,compared
China,Male,70-74 years,2020,24359768.616041955,24359768.616041977,-2.2351741790771484e-08,-9.175679023507597e-14,both,True,compared
China,Male,70-74 years,2021,25869670.935179427,25869670.935179602,-1.7508864402770996e-07,-6.76810479988023e-13,both,True,compared
China,Male,70-74 years,2022,27292696.794567287,27292696.79456754,-2.5331974029541016e-07,-9.28159434746054e-13,both,True,compared
China,Male,70-74 years,2023,29328260.120769765,29328260.120770175,-4.0978193283081055e-07,-1.3972255126740714e-12,both,True,compared
China,Male,75-79 years,1990,4913435.862652998,4913435.862653023,-2.421438694000244e-08,-4.928198437280087e-13,both,True,compared
China,Male,75-79 years,1991,5099274.269516367,5099274.26951647,-1.0244548320770264e-07,-2.009020848714202e-12,both,True,compared
China,Male,75-79 years,1992,5283455.549940814,5283455.549940865,-5.029141902923584e-08,-9.518660383127328e-13,both,True,compared
