sex_name,age_name,year,china_rate,us_rate,china_us_rate_ratio,log2_china_us_rate_ratio,absolute_rate_difference,comparison,formal_inference_performed,method_note
Female,0-4 years,1990,0.0,0.0,,,0.0,equal or undefined,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2014,586.81764288846,726.2881574511499,0.8079680728209165,-0.3076298094511144,-139.4705145626899,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2015,587.1110021015301,725.65091497386,0.809081873923744,-0.3056423933110809,-138.53991287232998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2016,587.48526326603,724.52717380044,0.8108533185642032,-0.30248713694213636,-137.04191053441002,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2017,587.87862326838,722.59517855151,0.8135656598855555,-0.2976693096919167,-134.71655528313,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2018,588.0600217843199,720.44300100548,0.8162478099774709,-0.2929208790263101,-132.3829792211601,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2019,587.94445039012,718.66107513544,0.8181108880557014,-0.28963169327809923,-130.71662474532002,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2020,587.5084500250599,717.83614299554,0.8184436737517551,-0.28904496272698027,-130.32769297048003,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2021,584.4121706024299,720.31121613547,0.811332876000252,-0.30163414588934373,-135.89904553304007,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2022,581.37762499717,723.0994056416,0.8040078866906528,-0.3147184416999637,-141.72178064443005,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,50-54 years,2023,583.21993924189,721.29687530561,0.8085712821018148,-0.30655313033914466,-138.07693606372004,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1990,574.10133880309,649.53172567795,0.8838695880541795,-0.17809457430558492,-75.43038687486,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1991,574.1319563481401,648.9608923916301,0.8846942290039678,-0.17674918265670203,-74.82893604348999,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1992,574.1482051140599,648.49770778555,0.8853511712086475,-0.1756782866172604,-74.34950267149009,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1993,574.10973314456,648.1410793736401,0.885778962968026,-0.17498136090877492,-74.0313462290801,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1994,574.0586627479399,647.9010259172301,0.8860283280694734,-0.1745752695698082,-73.84236316929014,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1995,574.07343287573,647.78680795104,0.8862073537612372,-0.174283796509847,-73.71337507531007,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1996,574.12660468865,647.88018550266,0.8861616970786226,-0.17435812490051128,-73.75358081400998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1997,574.27431571953,648.1574857809101,0.8860104655393056,-0.1746043549191635,-73.88317006138004,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1998,574.52304598621,648.49135422905,0.885937865230638,-0.17472257518949713,-73.96830824283995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,1999,574.80413079601,648.72106830924,0.8860574426758183,-0.17452786385289715,-73.91693751322998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2000,575.02071963943,648.71051270566,0.8864057362676573,-0.17396087724335135,-73.68979306622998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2001,574.95600630528,648.0352568048199,0.8872295145485417,-0.17262073594255609,-73.07925049953997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2002,574.7509252030101,646.6862584775,0.8887631640049874,-0.1701290713743647,-71.93533327448995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2003,575.15885655923,645.1474639494201,0.8915153336235122,-0.1656684831813913,-69.98860739019005,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2004,575.84037990863,643.90819088711,0.8942895711814083,-0.16118604282526253,-68.06781097848,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2005,576.42318959373,643.4628251052201,0.8958142834428272,-0.15872842524672148,-67.03963551149013,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2006,577.33403349635,644.39280035289,0.8959349533082671,-0.1585341013835968,-67.05876685654005,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2007,578.9321137496099,646.4860930798,0.8955059048395471,-0.15922514971728097,-67.55397933019003,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2008,580.29860219456,649.01581816609,0.8941208918979776,-0.16145818702420522,-68.71721597152998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2009,581.31193878064,651.24999324676,0.8926095121821824,-0.16389891399226025,-69.93805446611998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2010,581.79139961896,652.4684872653401,0.8916773928153902,-0.16540625466326203,-70.67708764638007,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2011,581.81738236817,652.90231248487,0.8911247076976048,-0.16630075226780958,-71.08493011669998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2012,581.50660511193,653.23712138963,0.8901922228101369,-0.1678111981886875,-71.73051627770008,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2013,580.99570801238,653.44423672709,0.8891282153201268,-0.1695366192869682,-72.44852871471005,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2014,580.58520131737,653.49467321497,0.8884314212709487,-0.17066767711486475,-72.90947189760004,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2015,580.42265199801,653.3507157584401,0.8883783823887423,-0.17075380781067526,-72.92806376043006,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2016,580.55047358031,652.49143723728,0.8897442026801519,-0.16853746731172084,-71.94096365696998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2017,580.98657724565,650.79670022136,0.8927312892767204,-0.1637021031531054,-69.81012297570999,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2018,581.75391963504,648.82662071909,0.8966246159725787,-0.1574239871404418,-67.07270108404998,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2019,582.51599923659,647.1471160188499,0.9001291743678614,-0.15179604250348744,-64.63111678225994,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2020,582.97380233984,646.32583252741,0.901981280958806,-0.14883060170396611,-63.352030187569994,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2021,581.9150264014401,647.94361384597,0.8980951644038792,-0.15505977025576975,-66.02858744452999,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2022,580.61834247748,649.8885767623899,0.8934121374620865,-0.16260224036101875,-69.27023428490986,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,55-59 years,2023,580.97892215092,649.2653228691499,0.8948251226224936,-0.1603223336019829,-68.28640071822997,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1990,562.0245347118,566.80267595715,0.9915700093735775,-0.01221345797495925,-4.778141245349957,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1991,562.32710412345,566.28141676238,0.9930170538501191,-0.010109600402871148,-3.9543126389299914,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1992,562.62152914563,565.87604039926,0.994248720530147,-0.008321294418102304,-3.254511253629971,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1993,562.8758684437599,565.58450664748,0.9952109045211023,-0.006925801729608461,-2.7086382037200565,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1994,563.04136750002,565.40778139317,0.9958146775282802,-0.006050815131915185,-2.3664138931500247,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1995,563.03724135543,565.3476921924,0.9959132214230676,-0.0059080558840174475,-2.3104508369700625,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1996,562.9766387608,565.56086526899,0.9954306836507139,-0.006607236837210088,-2.5842265081899995,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1997,562.77271167751,566.07845302458,0.9941602770262544,-0.00844963522193656,-3.305741347070011,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1998,562.4430285662501,566.67399124821,0.9925336917746297,-0.010812019199846755,-4.230962681959909,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,1999,562.1128257136199,567.13303386366,0.9911480942736851,-0.012827458351875116,-5.020208150040048,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2000,561.9574602195601,567.24239250349,0.9906831147428787,-0.013504431923051318,-5.2849322839299475,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2001,561.9133431003099,566.58311510181,0.9917580106483389,-0.011939949503487752,-4.669772001500064,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2002,561.98287155529,565.20479264804,0.9942995510040618,-0.008247539233268668,-3.2219210927499944,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2003,562.16339384845,563.61737474457,0.9974202695635865,-0.0037265731539066725,-1.4539808961200151,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2004,562.40148026197,562.30383906837,1.0001736448994583,0.00025049488737369273,0.09764119359999768,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2005,562.59716949626,561.76791028909,1.0014761598019069,0.002128078120229486,0.8292592071700255,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2006,562.97526436959,562.3032474630199,1.0011951147527638,0.0017231566471165674,0.6720169065700929,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2007,563.86972744965,563.57378454214,1.000525118299728,0.0007573867254822242,0.2959429075100388,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2008,565.8735912913,565.1523082396,1.0012762631262124,0.0018400845166560982,0.7212830517000839,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2009,567.95002713501,566.6089771943,1.0023667996708252,0.0034105357106752783,1.341049940710036,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2010,569.1061139556899,567.51920853016,1.002796214474643,0.0040284551646573834,1.5869054255299488,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2011,569.0505344364,568.19604268594,1.0015038678312869,0.002167992883262981,0.8544917504599425,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2012,568.54094048176,569.10880591026,0.9990021847797773,-0.0014402617470425493,-0.5678654284999993,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2013,567.2500876947399,570.0240053303299,0.9951336827753727,-0.007037749610774142,-2.77391763559001,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2014,565.98063698851,570.70661383732,0.9917190781844397,-0.011996585068295021,-4.725976848809978,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2015,565.4072262673,570.9320681831799,0.9903231185919174,-0.014028776227181957,-5.524841915879961,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2016,565.90724165275,570.33978180876,0.992228246569172,-0.011256066698080963,-4.4325401560099635,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2017,566.7580836687,569.02476001823,0.9960165593682472,-0.005758366730697233,-2.26667634953003,China lower,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2018,567.6297749648301,567.44928442873,1.000318073422688,0.0004588099857868044,0.18049053610002375,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2019,568.40648154101,566.07567375222,1.0041174844581118,0.005928078381384526,2.3308077887899117,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2020,568.8363414104899,565.36315354198,1.006143286570323,0.008835776419924345,3.4731878685099673,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2021,569.26988994529,566.26746375596,1.0053021343826032,0.0076291554020687475,3.002426189329981,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2022,569.56429176445,567.39594311468,1.0038215794033827,0.0055028655192959465,2.168348649769996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,60-64 years,2023,568.17689992061,566.67354396437,1.0026529489019775,0.003822328242728217,1.503355956240057,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1990,513.8016298452,462.7341262870301,1.110360357399906,0.1510279661812769,51.06750355816985,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1991,513.66852632165,462.36332281866,1.1109629613141094,0.15181071913996982,51.305203502990025,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1992,513.61130293384,462.09181233376,1.1114918923576782,0.15249742483990836,51.51949060007996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1993,513.72078928838,461.91347004214,1.112158061208983,0.15336184014536858,51.80731924624007,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1994,513.95767749575,461.82686259436,1.1128795640178653,0.15429747246820535,52.130814901389954,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1995,514.3139672510699,461.82248395731,1.1136616018431276,0.1553109207313572,52.49148329375993,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1996,514.50036641705,462.04538825121,1.1135277604747367,0.15513752525637628,52.45497816584003,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1997,514.48746296377,462.5146444916901,1.1123701035006117,0.15363687587507618,51.972818472079894,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1998,514.37025829931,463.04711126906,1.1108378516596078,0.15164824275842054,51.32314703024997,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,1999,514.21231941702,463.46132070552005,1.1095042810352382,0.14991523420134392,50.75099871149996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2000,514.04359692112,463.57214965115,1.108875063586005,0.14909682690757406,50.47144726996993,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2001,514.1383747636701,463.0407673381801,1.1103522865151332,0.15101747961475137,51.09760742548997,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2002,514.38721474739,461.92990562185,1.113561188585359,0.15518083432083457,52.45730912553995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2003,514.64722225122,460.62818331166005,1.1172725440966143,0.1599811554317376,54.01903893955995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2004,514.8899235176999,459.53429085991,1.1204602872055638,0.16409151590148335,55.3556326577899,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2005,515.13255142995,459.05106317351,1.1221683005562337,0.16628906468925445,56.081488256440025,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2006,515.64323377824,459.28538349396,1.1227076939735032,0.1669823593078033,56.35785028427995,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2007,516.64721703052,459.92785226624005,1.1233223091074,0.16777193222236325,56.71936476427993,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2008,517.80717737074,460.77795304638994,1.1237672591479404,0.16834327324444723,57.029224324350025,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2009,518.7565610945301,461.60916889059,1.1238003836476764,0.16838579792810487,57.14739220394006,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2010,519.07581797459,462.20840661734,1.1230341346957158,0.16740177921474458,56.86741135724998,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2011,518.34496169074,462.92908606702,1.119707050802371,0.16312132903551227,55.415875623719955,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2012,517.00605549928,464.04701492394,1.1141242996337781,0.15591019898081349,52.95904057534,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2013,516.55746448667,465.24417355030994,1.1102932478332503,0.15094076785479182,51.31329093636009,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2014,516.6402624687599,466.19993585601,1.108194623665347,0.1482112730292967,50.44032661274997,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2015,516.9895618025799,466.59698866905006,1.108000210797058,0.1479581558598821,50.39257313352988,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2016,517.60285105829,466.20088832732,1.1102571102242957,0.1508938105326633,51.401962730969956,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2017,518.80707049351,465.2437085662101,1.115129685670273,0.15721150027436973,53.563361927299866,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2018,519.6096287792,464.06929865613,1.1196811128939272,0.16308790875358783,55.540330123069964,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2019,520.2899007941201,463.02167042353,1.1236836935044667,0.168235987486472,57.26823037059006,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2020,520.9592148588,462.455031756,1.1265078312169126,0.17185734288406712,58.50418310280003,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2021,523.19433138617,462.91807477867,1.1302093391715569,0.17659001566109683,60.27625660749999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2022,525.01813720553,463.49442342112,1.1327388436095833,0.17981528175980832,61.523713784410006,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,65-69 years,2023,522.2113367308,462.51701086369,1.1290640656775814,0.17512735024999437,59.69432586710997,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1990,434.3390285265,348.5834437309,1.2460116403629362,0.3173175462234226,85.75558479559999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1991,434.54123230179,348.45971421157003,1.2470343473850032,0.3185012022322042,86.08151809021996,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1992,434.67188725132,348.37284824331,1.2477203359652678,0.31929460476945737,86.29903900801003,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1993,434.60109785232,348.31830263036,1.247712493344125,0.3192855365945922,86.28279522195999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1994,434.47248212455,348.29808407654,1.2474156533949603,0.3189422680332738,86.17439804801,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1995,434.34455852599,348.30530753279,1.2470225090816343,0.31848750642449336,86.03925099320003,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1996,434.12420034224,348.40965533404,1.2460165603792484,0.31732324285489133,85.71454500819999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1997,433.82510835615,348.63523031744,1.2443524653579696,0.3153951896488982,85.18987803870999,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1998,433.63492320052006,348.88845627577,1.2429041872849023,0.3137150865298562,84.74646692475005,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,1999,433.62674363871,349.08070202323,1.2421962632865733,0.31289313305984084,84.54604161548002,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,2000,433.89521392623,349.11644468148,1.2428380860778379,0.31363835783221683,84.77876924474998,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,2001,434.40351037554,348.78283107372,1.2454842144558513,0.3167067366565656,85.62067930182002,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,2002,435.1293941910501,348.08686256197,1.2500598011324944,0.32199711307426054,87.04253162908009,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,2003,435.92071200832993,347.27145285194,1.2552736725934848,0.32800193234391084,88.64925915638992,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
Male,70-74 years,2004,436.59214874331,346.58315361448,1.2597038955590758,0.333084655461888,90.00899512883001,China higher,False,Age-specific prevalence-rate contrasts use GBD posterior means. A positive log2 ratio means China is higher; zero means equal rates.
